length
217960.0
221933.0
257973.0
225973.0
207067.0
228053.0
211653.0
199800.0
198467.0
190453.0
237693.0
195693.0
198173.0
238680.0
197704.0
234027.0
232800.0
200107.0
245667.0
237680.0
266827.0
189333.0
258333.0
234960.0
222848.0
226750.0
238693.0
203787.0
217253.0
257250.0
265640.0
215520.0
186973.0
199360.0
234933.0
233053.0
248907.0
255000.0
257413.0
231227.0
252707.0
202000.0
224427.0
195707.0
225600.0
243573.0
216573.0
230693.0
208507.0
232080.0
239067.0
261307.0
236600.0
234427.0
196336.0
201907.0
258040.0
200960.0
250360.0
229093.0
188067.0
256800.0
206420.0
230280.0
229627.0
230720.0
208707.0
201507.0
191000.0
227200.0
262493.0
262813.0
208091.0
255907.0
241947.0
198067.0
227777.0
218267.0
238759.0
209016.0
193160.0
206200.0
187267.0
198200.0
203240.0
228107.0
223387.0
193750.0
188960.0
187560.0
196387.0
254750.0
218507.0
214320.0
223240.0
208120.0
207187.0
193733.0
190827.0
218493.0
216227.0
194680.0
248040.0
218036.0
232733.0
261093.0
221267.0
201000.0
235920.0
241643.0
191867.0
259000.0
191187.0
209840.0
189573.0
200693.0
207560.0
216224.0
195573.0
242493.0
261280.0
188013.0
234053.0
198120.0
246387.0
217333.0
215133.0
193547.0
199800.0
255893.0
194800.0
186827.0
254160.0
213267.0
244467.0
220333.0
231800.0
216827.0
227827.0
245800.0
217440.0
263573.0
197253.0
191533.0
259240.0
187167.0
238441.0
228813.0
266789.0
243933.0
232507.0
226373.0
216840.0
240773.0
243707.0
241533.0
247840.0
264307.0
267133.0
265116.0
217160.0
238120.0
263250.0
217893.0
257973.0
206378.0
254800.0
223827.0
229093.0
187933.0
226667.0
225385.0
206429.0
200280.0
199720.0
191400.0
233867.0
194733.0
261107.0
195733.0
201467.0
204693.0
199093.0
203306.0
192640.0
194333.0
243280.0
210000.0
196147.0
212720.0
208469.0
200333.0
199533.0
199287.0
203271.0
232960.0
241733.0
212960.0
206413.0
261400.0
223600.0
224173.0
267453.0
230933.0
223093.0
263227.0
266133.0
264320.0
192906.0
210413.0
233627.0
246267.0
225693.0
187547.0
214187.0
202827.0
253040.0
227040.0
218040.0
218027.0
225000.0
204920.0
262667.0
189267.0
265133.0
253627.0
230877.0
254933.0
249213.0
260227.0
221653.0
187893.0
210200.0
193333.0
224347.0
192960.0
243466.0
255400.0
266267.0
191333.0
201960.0
256693.0
250213.0
240040.0
186507.0
228933.0
199067.0
188601.0
187973.0
251467.0
207827.0
243240.0
232427.0
215067.0
267133.0
256907.0
222000.0
202467.0
251827.0
213373.0
201107.0
248800.0
235293.0
198908.0
233234.0
222120.0
223107.0
235600.0
259400.0
238760.0
196613.0
222960.0
236890.0
251520.0
199360.0
259573.0
186467.0
205413.0
192093.0
230877.0
202000.0
207160.0
218000.0
226769.0
191040.0
227067.0
200661.0
235467.0
211093.0
221093.0
231133.0
194547.0
208768.0
225813.0
191080.0
221093.0
200373.0
217173.0
197307.0
187760.0
189107.0
223507.0
244493.0
258600.0
209779.0
223867.0
252720.0
192867.0
222440.0
195133.0
237982.0
222507.0
211618.0
245507.0
243173.0
210640.0
266053.0
191027.0
230733.0
211333.0
219267.0
188689.0
262480.0
232053.0
200733.0
220720.0
190947.0
241427.0
225667.0
246000.0
222333.0
218800.0
214974.0
266762.0
187613.0
192067.0
202867.0
204933.0
243571.0
246667.0
260333.0
262160.0
206173.0
249573.0
245200.0
189373.0
257227.0
200987.0
260000.0
192413.0
249992.0
187768.0
197747.0
228893.0
206987.0
192600.0
232773.0
195107.0
248800.0
208213.0
227787.0
252680.0
190547.0
190907.0
223187.0
224293.0
231360.0
219800.0
221733.0
252173.0
225347.0
247733.0
207187.0
207933.0
208707.0
188480.0
263027.0
247773.0
189923.0
241430.0
264227.0
215067.0
224867.0
234860.0
246347.0
224173.0
198333.0
221880.0
233374.0
229800.0
242093.0
230173.0
193535.0
252293.0
219013.0
249333.0
202653.0
191000.0
255333.0
265840.0
219667.0
240013.0
236427.0
193000.0
245360.0
206560.0
257547.0
204000.0
266293.0
216187.0
209146.0
234373.0
192747.0
234467.0
256960.0
226480.0
204147.0
248227.0
252827.0
264974.0
220317.0
204867.0
266423.0
237013.0
190467.0
193200.0
197600.0
211027.0
224320.0
192067.0
214987.0
228267.0
248920.0
228827.0
258974.0
188974.0
220053.0
230027.0
193160.0
214491.0
207974.0
237293.0
196101.0
204373.0
241907.0
199000.0
260600.0
250720.0
229467.0
231053.0
194280.0
239467.0
260650.0
235494.0
198191.0
224987.0
239360.0
213240.0
220760.0
251227.0
207827.0
194933.0
237933.0
217227.0
261529.0
263227.0
186400.0
196533.0
226333.0
190650.0
202427.0
239067.0
233400.0
190787.0
226507.0
234400.0
235867.0
202760.0
236413.0
203240.0
223333.0
231320.0
195067.0
191546.0
202382.0
191565.0
186622.0
199533.0
210853.0
253027.0
219267.0
200107.0
235560.0
191627.0
200227.0
246133.0
222040.0
239600.0
266467.0
206773.0
200000.0
255707.0
237213.0
231347.0
190600.0
248493.0
188133.0
232208.0
225147.0
226440.0
189507.0
206547.0
198493.0
217571.0
200453.0
220320.0
206723.0
204267.0
266267.0
237573.0
196307.0
215027.0
214013.0
241867.0
209293.0
236160.0
196133.0
238640.0
196360.0
244680.0
233200.0
209769.0
234173.0
190613.0
193903.0
204920.0
231027.0
224827.0
194427.0
259940.0
208160.0
252080.0
206867.0
262933.0
240333.0
259827.0
221893.0
200706.0
188899.0
231573.0
246040.0
220683.0
203867.0
218400.0
241000.0
210152.0
264533.0
191859.0
262560.0
205507.0
201773.0
195907.0
224333.0
224733.0
242627.0
260533.0
231200.0
198733.0
210267.0
203027.0
207573.0
245760.0
188293.0
265708.0
213707.0
239507.0
239000.0
241667.0
249293.0
198827.0
187187.0
222160.0
188160.0
260307.0
211000.0
204840.0
216640.0
194040.0
195680.0
225893.0
215800.0
221947.0
246320.0
226467.0
228427.0
198800.0
218973.0
235240.0
190027.0
190053.0
232480.0
205267.0
211293.0
243423.0
260830.0
261927.0
220440.0
242733.0
191560.0
260400.0
193980.0
257573.0
257920.0
221347.0
228333.0
210187.0
230480.0
197360.0
232947.0
224720.0
237333.0
209200.0
250400.0
217933.0
236750.0
191960.0
226720.0
200707.0
231307.0
250991.0
190653.0
190640.0
248967.0
255040.0
234107.0
250933.0
249213.0
189000.0
246267.0
262800.0
194640.0
234027.0
223800.0
192600.0
226720.0
224347.0
195333.0
248440.0
188507.0
214867.0
189107.0
265493.0
228000.0
197133.0
197430.0
204040.0
232333.0
262571.0
236512.0
234057.0
253515.0
186642.0
221960.0
216782.0
236627.0
188973.0
251027.0
252227.0
187107.0
209840.0
243653.0
201227.0
228733.0
216867.0
190520.0
218373.0
251613.0
186707.0
230267.0
237733.0
234987.0
218067.0
206933.0
227777.0
211227.0
194133.0
233707.0
216627.0
197370.0
259683.0
230609.0
239000.0
199360.0
210573.0
225646.0
235067.0
217707.0
202693.0
208400.0
206640.0
191427.0
190800.0
205027.0
207973.0
250733.0
200000.0
188307.0
260078.0
199309.0
218160.0
203800.0
255760.0
248667.0
198800.0
193613.0
191613.0
215173.0
252333.0
208133.0
266333.0
247000.0
257907.0
189440.0
194787.0
199640.0
199253.0
208653.0
211493.0
206427.0
197386.0
201760.0
257800.0
228280.0
194827.0
264053.0
244720.0
243500.0
242351.0
192075.0
220667.0
228867.0
214744.0
215667.0
193486.0
225093.0
186733.0
244030.0
219333.0
267333.0
226667.0
187693.0
214467.0
193600.0
248867.0
240627.0
202416.0
197155.0
228831.0
261040.0
213991.0
258547.0
260813.0
248081.0
190493.0
219821.0
194000.0
223757.0
250493.0
249680.0
212332.0
232373.0
190989.0
218213.0
246293.0
210413.0
259240.0
252120.0
255507.0
259733.0
194849.0
195800.0
213200.0
212625.0
216533.0
201708.0
198613.0
222179.0
220369.0
199811.0
227097.0
224227.0
196213.0
192760.0
187760.0
220640.0
211252.0
195360.0
256507.0
234680.0
199333.0
201667.0
226853.0
188467.0
262373.0
193240.0
201827.0
217533.0
203267.0
193187.0
234933.0
212120.0
214493.0
253227.0
215435.0
228440.0
206040.0
258600.0
235960.0
210760.0
227227.0
233000.0
259173.0
234493.0
227093.0
254467.0
195253.0
246267.0
256667.0
226240.0
192947.0
233960.0
267320.0
227093.0
264667.0
233533.0
264107.0
202200.0
223000.0
218787.0
245333.0
206373.0
227693.0
241027.0
255347.0
190600.0
196773.0
205267.0
196933.0
226960.0
209093.0
204163.0
214400.0
206466.0
210419.0
218773.0
212160.0
248840.0
189333.0
244267.0
264013.0
241933.0
223453.0
187360.0
236707.0
221000.0
213680.0
228254.0
216840.0
256476.0
199293.0
223893.0
235960.0
199907.0
193067.0
232493.0
255760.0
225040.0
213773.0
224094.0
197839.0
195867.0
212039.0
223012.0
217773.0
197333.0
191586.0
220467.0
200000.0
235467.0
208003.0
226840.0
244947.0
262080.0
235200.0
259373.0
227493.0
255987.0
242093.0
249827.0
193800.0
217773.0
196867.0
257867.0
201053.0
266200.0
194267.0
216867.0
206120.0
247840.0
186733.0
223600.0
198907.0
189293.0
190707.0
224280.0
264787.0
196867.0
239800.0
187533.0
224667.0
225867.0
189067.0
210040.0
186400.0
235773.0
263707.0
192867.0
200107.0
230933.0
201373.0
195160.0
229973.0
194800.0
209360.0
199988.0
238440.0
197720.0
187387.0
219333.0
199267.0
210663.0
226240.0
191400.0
224920.0
215187.0
187467.0
195600.0
193293.0
194560.0
189893.0
204360.0
211200.0
212200.0
204640.0
212067.0
238573.0
223947.0
264093.0
215027.0
232467.0
220453.0
199560.0
257467.0
206936.0
214785.0
241093.0
197400.0
261720.0
192800.0
258601.0
241418.0
217501.0
200179.0
216240.0
230179.0
190454.0
236027.0
204707.0
205102.0
196644.0
239907.0
258467.0
211040.0
251533.0
188427.0
236533.0
199427.0
196000.0
247385.0
207893.0
234867.0
191472.0
252248.0
254840.0
194000.0
198533.0
196107.0
226613.0
231333.0
265800.0
188160.0
217160.0
235267.0
213867.0
196667.0
230867.0
195507.0
198693.0
200267.0
212027.0
219465.0
256107.0
238827.0
195520.0
256373.0
235800.0
242500.0
253400.0
243240.0
207000.0
225920.0
242733.0
188154.0
194133.0
193200.0
247747.0
243240.0
227707.0
251680.0
243573.0
256907.0
186507.0
251467.0
228053.0
211653.0
217173.0
222000.0
222040.0
201107.0
192867.0
187787.0
248800.0
200707.0
202107.0
199653.0
188000.0
209933.0
193320.0
215987.0
210147.0
188933.0
265240.0
203827.0
231200.0
212107.0
197493.0
264046.0
204387.0
203067.0
195004.0
227997.0
193413.0
201520.0
204813.0
233173.0
235920.0
189653.0
233467.0
221227.0
193293.0
266600.0
190000.0
194867.0
243055.0
189040.0
208796.0
257227.0
205293.0
206973.0
247600.0
198787.0
261253.0
192267.0
211133.0
204093.0
227600.0
202200.0
190773.0
219600.0
210560.0
256040.0
223840.0
258000.0
261227.0
227373.0
193440.0
191067.0
196147.0
206413.0
186560.0
230907.0
233627.0
264320.0
230053.0
198200.0
247267.0
267307.0
236245.0
226840.0
218036.0
221667.0
253000.0
222027.0
240680.0
226480.0
267627.0
254893.0
243973.0
240133.0
191053.0
206440.0
220267.0
200267.0
229760.0
233933.0
249493.0
212467.0
257573.0
219173.0
196120.0
206840.0
251973.0
262467.0
210267.0
263573.0
204613.0
251252.0
202467.0
260307.0
213680.0
216840.0
257053.0
245440.0
235147.0
209933.0
252907.0
204333.0
267027.0
198787.0
230013.0
232440.0
194547.0
260533.0
205573.0
248213.0
200960.0
198533.0
261293.0
222213.0
196240.0
238684.0
193437.0
235373.0
188040.0
230587.0
213920.0
187957.0
214827.0
189133.0
187747.0
214293.0
188966.0
217067.0
197766.0
190587.0
257640.0
199467.0
243702.0
189907.0
238333.0
238427.0
210129.0
229407.0
220040.0
214240.0
223120.0
193600.0
253773.0
194040.0
204983.0
205920.0
194827.0
242613.0
249747.0
265053.0
203840.0
256720.0
200933.0
231533.0
225347.0
208440.0
228484.0
221653.0
204522.0
236360.0
239000.0
238359.0
203938.0
201195.0
204613.0
240360.0
251973.0
190627.0
207533.0
261293.0
208880.0
230400.0
213547.0
206427.0
231680.0
195791.0
219280.0
222907.0
198120.0
211747.0
199747.0
219947.0
221067.0
196920.0
199067.0
215693.0
238067.0
192773.0
215080.0
241733.0
199960.0
208200.0
235333.0
195960.0
197640.0
188147.0
229120.0
243293.0
188747.0
194267.0
228867.0
192160.0
201213.0
196987.0
206164.0
188853.0
196000.0
216720.0
202480.0
203947.0
190760.0
186480.0
189880.0
212920.0
199960.0
192413.0
238360.0
194107.0
232000.0
219920.0
215840.0
200760.0
215760.0
249040.0
266973.0
192533.0
197773.0
212200.0
199867.0
208293.0
200480.0
226533.0
200707.0
205333.0
195293.0
205613.0
188493.0
217667.0
199459.0
232800.0
189103.0
197648.0
230840.0
218840.0
224160.0
187942.0
206465.0
247429.0
203040.0
187853.0
258916.0
221775.0
256960.0
207107.0
208173.0
246427.0
262067.0
229880.0
211227.0
218053.0
249467.0
227147.0
238933.0
224573.0
211693.0
188067.0
210707.0
266667.0
224360.0
251773.0
210507.0
245600.0
205093.0
209867.0
195360.0
216253.0
208507.0
186773.0
263547.0
219927.0
193867.0
221217.0
202227.0
198333.0
202733.0
264533.0
222573.0
259040.0
261693.0
251613.0
195133.0
213057.0
224133.0
236440.0
231427.0
242427.0
214584.0
248724.0
190906.0
234867.0
213333.0
257107.0
193093.0
249667.0
263747.0
222951.0
213400.0
225373.0
211093.0
255267.0
204227.0
190867.0
239240.0
252453.0
224027.0
204522.0
255346.0
204880.0
186333.0
213236.0
191733.0
252293.0
259702.0
209867.0
226240.0
187267.0
224933.0
252933.0
234587.0
256360.0
191726.0
223144.0
265893.0
199173.0
257867.0
204320.0
235360.0
229573.0
240000.0
212405.0
214720.0
242200.0
233160.0
250120.0
191853.0
233720.0
233600.0
229493.0
233293.0
186933.0
222133.0
237120.0
257093.0
261467.0
206800.0
237800.0
238333.0
214924.0
193227.0
222354.0
208467.0
238654.0
222293.0
202707.0
210453.0
248227.0
258227.0
238987.0
251520.0
221040.0
237333.0
221747.0
192387.0
207307.0
195760.0
258333.0
215667.0
206333.0
252133.0
255040.0
227853.0
231267.0
207267.0
192893.0
266227.0
220080.0
232040.0
190080.0
262973.0
263467.0
251754.0
194933.0
193467.0
221573.0
199480.0
263457.0
241533.0
218269.0
260867.0
218467.0
248933.0
197733.0
256720.0
211093.0
209762.0
189910.0
253853.0
254560.0
265404.0
238164.0
234373.0
244840.0
243720.0
227787.0
198853.0
202960.0
210693.0
245844.0
258667.0
233147.0
230560.0
203920.0
193453.0
246773.0
240040.0
261239.0
246733.0
193960.0
186787.0
246933.0
255880.0
207240.0
208933.0
245923.0
187267.0
196928.0
246507.0
191027.0
229018.0
209027.0
201800.0
236293.0
216867.0
199707.0
261987.0
250588.0
194507.0
231667.0
186667.0
195760.0
202667.0
188973.0
206360.0
204600.0
223440.0
262507.0
197451.0
208097.0
226013.0
200987.0
216213.0
251973.0
193427.0
217760.0
241257.0
257802.0
201600.0
246867.0
228267.0
216733.0
262267.0
210227.0
255507.0
190107.0
226813.0
191933.0
190493.0
260747.0
258680.0
253707.0
188800.0
219120.0
206600.0
236867.0
255267.0
229587.0
233720.0
260080.0
189507.0
199840.0
206853.0
233342.0
242907.0
243813.0
197533.0
207400.0
236373.0
199733.0
251920.0
246293.0
201547.0
200960.0
242653.0
245901.0
198160.0
223760.0
259267.0
226821.0
256173.0
251147.0
198760.0
188173.0
187360.0
207227.0
250640.0
202800.0
248533.0
206467.0
225573.0
236067.0
235267.0
213693.0
263107.0
197333.0
235493.0
189147.0
260680.0
205093.0
254440.0
264733.0
217040.0
258333.0
198973.0
197293.0
187187.0
191027.0
262907.0
235877.0
267493.0
265840.0
211800.0
223840.0
190067.0
192013.0
191286.0
216133.0
223345.0
232966.0
238867.0
195947.0
194613.0
218867.0
227267.0
223720.0
227640.0
199160.0
251707.0
189040.0
212907.0
256133.0
240093.0
211493.0
219933.0
192760.0
259760.0
188012.0
189587.0
262107.0
218378.0
202427.0
206449.0
228653.0
209080.0
203080.0
210560.0
227829.0
229067.0
197760.0
187773.0
237107.0
229280.0
206467.0
187893.0
204040.0
196200.0
230093.0
241160.0
216067.0
213853.0
204707.0
200067.0
194813.0
239333.0
201667.0
222600.0
266800.0
252933.0
194827.0
214920.0
190360.0
241627.0
262667.0
190933.0
195453.0
231733.0
201600.0
194496.0
260453.0
245267.0
200040.0
223000.0
187027.0
264067.0
265600.0
226013.0
193654.0
202613.0
192760.0
209853.0
220867.0
266667.0
254093.0
230560.0
264467.0
239147.0
206973.0
212655.0
248453.0
196720.0
249733.0
262600.0
195013.0
239053.0
234093.0
262200.0
235720.0
217080.0
198133.0
195173.0
243293.0
256000.0
197293.0
246400.0
192107.0
237253.0
202150.0
187533.0
226373.0
254960.0
227267.0
255187.0
265040.0
187973.0
220813.0
208040.0
194187.0
249467.0
209000.0
230165.0
220120.0
196653.0
256027.0
197280.0
220813.0
253600.0
234227.0
202733.0
227973.0
229067.0
189320.0
243883.0
247533.0
191760.0
201840.0
267240.0
226813.0
189547.0
222933.0
248453.0
196240.0
188667.0
219347.0
259293.0
192587.0
265480.0
231373.0
199627.0
241187.0
210787.0
223560.0
239600.0
232573.0
214867.0
213600.0
259973.0
239907.0
234667.0
236828.0
214107.0
244787.0
230280.0
192400.0
210427.0
194267.0
209267.0
213236.0
225733.0
225227.0
202613.0
207726.0
247520.0
197787.0
194893.0
220227.0
217307.0
189147.0
257667.0
241093.0
263827.0
238667.0
215733.0
255960.0
257760.0
264667.0
240907.0
238640.0
217307.0
256787.0
238000.0
194667.0
236267.0
198760.0
198893.0
240560.0
209693.0
233800.0
243227.0
241053.0
247387.0
198387.0
187333.0
227600.0
201333.0
214560.0
231533.0
238840.0
224320.0
215440.0
209333.0
202120.0
216640.0
226400.0
215293.0
194304.0
218400.0
191600.0
188947.0
254133.0
236307.0
224773.0
232840.0
258827.0
208093.0
224493.0
260813.0
232400.0
201640.0
191640.0
232547.0
261080.0
226760.0
198680.0
191720.0
224796.0
256333.0
233440.0
230613.0
248400.0
224440.0
252800.0
261267.0
224933.0
189507.0
205667.0
187107.0
218147.0
254533.0
230627.0
265613.0
210067.0
231243.0
227720.0
264813.0
243867.0
248427.0
223840.0
247387.0
187839.0
198867.0
229960.0
224773.0
235600.0
216200.0
235800.0
208520.0
234240.0
224893.0
244013.0
243067.0
230440.0
261427.0
228467.0
198733.0
250467.0
204067.0
235333.0
209200.0
227867.0
193427.0
194280.0
252173.0
256360.0
218533.0
187733.0
260000.0
251987.0
220125.0
247240.0
247760.0
229960.0
213187.0
191200.0
230800.0
240213.0
218200.0
192400.0
191400.0
266600.0
245844.0
240120.0
189267.0
199200.0
205507.0
190467.0
261080.0
217467.0
191933.0
202733.0
252587.0
217560.0
204093.0
254867.0
194573.0
209440.0
237320.0
249200.0
248147.0
202600.0
195000.0
212000.0
263573.0
237667.0
241573.0
189880.0
254053.0
261733.0
205022.0
188440.0
197040.0
206933.0
212547.0
189400.0
241946.0
225173.0
236307.0
222840.0
230213.0
216067.0
188290.0
208333.0
230200.0
195240.0
232693.0
235231.0
204600.0
227693.0
187600.0
221773.0
230293.0
221600.0
233773.0
234667.0
223133.0
244693.0
235227.0
257116.0
245400.0
212427.0
236820.0
252173.0
238733.0
192865.0
236800.0
234947.0
189880.0
225347.0
189146.0
222240.0
258893.0
194493.0
237960.0
216573.0
223760.0
205520.0
227507.0
247213.0
214693.0
238440.0
191293.0
231133.0
230560.0
226160.0
189800.0
218613.0
251236.0
226013.0
195333.0
209921.0
197722.0
195919.0
192107.0
247772.0
186920.0
225542.0
219093.0
189019.0
216733.0
241529.0
209440.0
186360.0
224507.0
200000.0
208301.0
227710.0
195267.0
196893.0
238293.0
198400.0
229387.0
227814.0
247933.0
228600.0
188120.0
214200.0
240533.0
245360.0
226849.0
226147.0
224827.0
250960.0
231173.0
187200.0
219840.0
265937.0
207000.0
194077.0
261173.0
199627.0
194227.0
198760.0
248613.0
226933.0
188000.0
251467.0
213046.0
194627.0
207893.0
196160.0
192067.0
249493.0
204307.0
205960.0
231657.0
195107.0
237347.0
204560.0
215107.0
192973.0
217213.0
225840.0
205960.0
247120.0
248613.0
231267.0
198040.0
258827.0
206472.0
201827.0
199933.0
206720.0
201427.0
253084.0
202960.0
187733.0
225520.0
243840.0
189267.0
234013.0
227463.0
234120.0
209760.0
228560.0
195693.0
219783.0
208053.0
239600.0
254667.0
192867.0
230493.0
222053.0
221493.0
209933.0
223437.0
217680.0
222720.0
212120.0
205387.0
213973.0
208573.0
216480.0
198293.0
246933.0
196907.0
202227.0
260827.0
211080.0
248000.0
213809.0
259785.0
189022.0
205533.0
203067.0
237040.0
247733.0
206440.0
219467.0
219867.0
195267.0
218107.0
190027.0
194173.0
189933.0
261642.0
233773.0
189200.0
203107.0
210107.0
243907.0
206480.0
226667.0
207160.0
238493.0
186933.0
197627.0
218693.0
260240.0
222227.0
244520.0
257120.0
194000.0
255040.0
253827.0
212907.0
201506.0
232840.0
189267.0
191000.0
203467.0
192027.0
207672.0
189267.0
226133.0
213267.0
236867.0
227880.0
230067.0
193067.0
249173.0
188640.0
189653.0
205973.0
249200.0
224173.0
188400.0
199027.0
256533.0
226880.0
255813.0
232153.0
200667.0
232000.0
222653.0
212596.0
198760.0
198453.0
252067.0
199840.0
211520.0
219840.0
209813.0
196133.0
193387.0
188547.0
194960.0
191893.0
253733.0
214600.0
237173.0
196533.0
192195.0
225173.0
209760.0
240067.0
245319.0
240993.0
239333.0
225373.0
222933.0
255040.0
193387.0
192893.0
236867.0
227720.0
214653.0
202933.0
227509.0
201000.0
224480.0
217467.0
193773.0
257560.0
215000.0
237253.0
209867.0
264787.0
211293.0
228533.0
216000.0
207053.0
203707.0
208973.0
226173.0
233600.0
215747.0
227053.0
200160.0
247587.0
227720.0
228467.0
228107.0
267267.0
218760.0
192840.0
206267.0
218893.0
244360.0
212347.0
249800.0
193467.0
210760.0
233440.0
215293.0
245493.0
209093.0
226827.0
248216.0
187693.0
189773.0
214560.0
208693.0
250480.0
236867.0
246152.0
259533.0
213173.0
256667.0
207707.0
240170.0
265195.0
189333.0
221813.0
204773.0
248216.0
223922.0
220003.0
203413.0
210187.0
238942.0
244088.0
191600.0
235102.0
236867.0
196728.0
228258.0
241733.0
210307.0
253360.0
263960.0
255573.0
201840.0
243148.0
227960.0
265227.0
254760.0
187333.0
257720.0
212373.0
195573.0
240693.0
190133.0
198627.0
260440.0
190267.0
213440.0
240387.0
227747.0
235173.0
225893.0
249840.0
220893.0
266449.0
244507.0
187733.0
